InformationDate,USDtoZAR,USDtoZAR_Fill,USDtoZAR_MonthlyAver
2003-07-13,,7.608671349799243,7.551808878068424
2003-07-14,7.6046552792282505,7.6046552792282505,7.551808878068424
2003-07-15,7.713667285095857,7.713667285095857,7.551808878068424
2003-07-16,7.800951696893519,7.800951696893519,7.551808878068424
2003-07-17,7.678479209331314,7.678479209331314,7.551808878068424
2003-07-18,7.704685408299866,7.704685408299866,7.551808878068424
2003-07-19,,7.698875702898245,7.551808878068424
2003-07-20,,7.693065997496624,7.551808878068424
2003-07-21,7.687256292095002,7.687256292095002,7.551808878068424
2003-07-22,7.575773604866437,7.575773604866437,7.551808878068424
2003-07-23,7.573721603368127,7.573721603368127,7.551808878068424
2003-07-24,7.494636783814423,7.494636783814423,7.551808878068424
2003-07-25,7.483488716563563,7.483488716563563,7.551808878068424
2003-07-26,,7.446096374189733,7.551808878068424
2003-07-27,,7.408704031815904,7.551808878068424
2003-07-28,7.3713116894420745,7.3713116894420745,7.551808878068424
2003-07-29,7.344006281626243,7.344006281626243,7.551808878068424
2003-07-30,7.384676007005254,7.384676007005254,7.551808878068424
2003-07-31,7.444778229369147,7.444778229369147,7.551808878068424
2003-08-01,7.496642492613483,7.496642492613483,7.39587041639935
2003-08-02,,7.495978105833003,7.39587041639935
2003-08-03,,7.495313719052524,7.39587041639935
2003-08-04,7.4946493322720436,7.4946493322720436,7.39587041639935
2003-08-05,7.470307950233831,7.470307950233831,7.39587041639935
2003-08-06,7.375263342696629,7.375263342696629,7.39587041639935
2003-08-07,7.314013917026337,7.314013917026337,7.39587041639935
2003-08-08,7.3340985343457525,7.3340985343457525,7.39587041639935
2003-08-09,,7.34266743074725,7.39587041639935
2003-08-10,,7.351236327148747,7.39587041639935
2003-08-11,7.359805223550245,7.359805223550245,7.39587041639935
2003-08-12,7.348479490806223,7.348479490806223,7.39587041639935
2003-08-13,7.442670923117851,7.442670923117851,7.39587041639935
2003-08-14,7.398402839396628,7.398402839396628,7.39587041639935
2003-08-15,7.345069796390147,7.345069796390147,7.39587041639935
2003-08-16,,7.32827677761965,7.39587041639935
2003-08-17,,7.311483758849153,7.39587041639935
2003-08-18,7.294690740078656,7.294690740078656,7.39587041639935
2003-08-19,7.330953456845911,7.330953456845911,7.39587041639935
2003-08-20,7.396705374021065,7.396705374021065,7.39587041639935
2003-08-21,7.434644381869379,7.434644381869379,7.39587041639935
2003-08-22,7.490912428859924,7.490912428859924,7.39587041639935
2003-08-23,,7.485002113974213,7.39587041639935
2003-08-24,,7.479091799088502,7.39587041639935
2003-08-25,7.473181484202791,7.473181484202791,7.39587041639935
2003-08-26,7.490754437869824,7.490754437869824,7.39587041639935
2003-08-27,7.368478958467039,7.368478958467039,7.39587041639935
2003-08-28,7.323328407831548,7.323328407831548,7.39587041639935
2003-08-29,7.324700283700925,7.324700283700925,7.39587041639935
2003-08-30,,7.3332931211904935,7.39587041639935
2003-08-31,,7.341885958680061,7.39587041639935
2003-09-01,7.35047879616963,7.35047879616963,7.326286993479056
2003-09-02,7.3446400589916125,7.3446400589916125,7.326286993479056
2003-09-03,7.313920059352684,7.313920059352684,7.326286993479056
2003-09-04,7.275744130153448,7.275744130153448,7.326286993479056
2003-09-05,7.399707040190425,7.399707040190425,7.326286993479056
2003-09-06,,7.438964058769048,7.326286993479056
2003-09-07,,7.478221077347671,7.326286993479056
2003-09-08,7.517478095926294,7.517478095926294,7.326286993479056
2003-09-09,7.4994162550516394,7.4994162550516394,7.326286993479056
2003-09-10,7.477085571070535,7.477085571070535,7.326286993479056
2003-09-11,7.329678167067844,7.329678167067844,7.326286993479056
2003-09-12,7.391962047977086,7.391962047977086,7.326286993479056
2003-09-13,,7.397968493527731,7.326286993479056
2003-09-14,,7.403974939078376,7.326286993479056
2003-09-15,7.409981384629021,7.409981384629021,7.326286993479056
2003-09-16,7.509568313306631,7.509568313306631,7.326286993479056
2003-09-17,7.4066179093828035,7.4066179093828035,7.326286993479056
2003-09-18,7.3994685562444635,7.3994685562444635,7.326286993479056
2003-09-19,7.350601131541725,7.350601131541725,7.326286993479056
2003-09-20,,7.3281707811022265,7.326286993479056
2003-09-21,,7.305740430662728,7.326286993479056
2003-09-22,7.283310080223229,7.283310080223229,7.326286993479056
2003-09-23,7.189462665736218,7.189462665736218,7.326286993479056
2003-09-24,7.1549799406942265,7.1549799406942265,7.326286993479056
2003-09-25,7.117810841381711,7.117810841381711,7.326286993479056
2003-09-26,7.199442848437363,7.199442848437363,7.326286993479056
2003-09-27,,7.187870044640067,7.326286993479056
2003-09-28,,7.1762972408427705,7.326286993479056
2003-09-29,7.164724437045474,7.164724437045474,7.326286993479056
2003-09-30,6.985324407826983,6.985324407826983,7.326286993479056
2003-10-01,6.986290806271956,6.986290806271956,6.982517876835513
2003-10-02,6.880260006842285,6.880260006842285,6.982517876835513
2003-10-03,6.854697929145987,6.854697929145987,6.982517876835513
2003-10-04,,6.903103165016057,6.982517876835513
2003-10-05,,6.951508400886127,6.982517876835513
2003-10-06,6.999913636756197,6.999913636756197,6.982517876835513
2003-10-07,6.824694085656016,6.824694085656016,6.982517876835513
2003-10-08,6.872336813513284,6.872336813513284,6.982517876835513
2003-10-09,6.899813369528333,6.899813369528333,6.982517876835513
2003-10-10,6.914828639294196,6.914828639294196,6.982517876835513
2003-10-11,,6.937486717777239,6.982517876835513
2003-10-12,,6.960144796260283,6.982517876835513
2003-10-13,6.982802874743326,6.982802874743326,6.982517876835513
2003-10-14,7.027161767233969,7.027161767233969,6.982517876835513
2003-10-15,6.975919101893907,6.975919101893907,6.982517876835513
2003-10-16,7.004735256134309,7.004735256134309,6.982517876835513
2003-10-17,7.184730978495553,7.184730978495553,6.982517876835513
2003-10-18,,7.1942979647963305,6.982517876835513
2003-10-19,,7.203864951097107,6.982517876835513
2003-10-20,7.213431937397885,7.213431937397885,6.982517876835513
2003-10-21,7.12526886346038,7.12526886346038,6.982517876835513
2003-10-22,7.097229348383786,7.097229348383786,6.982517876835513
2003-10-23,6.983030714406923,6.983030714406923,6.982517876835513
2003-10-24,6.963161021984552,6.963161021984552,6.982517876835513
2003-10-25,,6.9532241338255885,6.982517876835513
2003-10-26,,6.943287245666625,6.982517876835513
2003-10-27,6.933350357507661,6.933350357507661,6.982517876835513
2003-10-28,6.930095091236185,6.930095091236185,6.982517876835513
2003-10-29,6.963796644984593,6.963796644984593,6.982517876835513
2003-10-30,6.88531015678255,6.88531015678255,6.982517876835513
2003-10-31,6.9082774049217015,6.9082774049217015,6.982517876835513
2003-11-01,,6.891277754516501,6.730307611836324
2003-11-02,,6.8742781041113,6.730307611836324
2003-11-03,6.8572784537061,6.8572784537061,6.730307611836324
2003-11-04,6.939658179281479,6.939658179281479,6.730307611836324
2003-11-05,6.89967750370435,6.89967750370435,6.730307611836324
2003-11-06,6.996506245086907,6.996506245086907,6.730307611836324
2003-11-07,7.03580182072829,7.03580182072829,6.730307611836324
2003-11-08,,7.01661077578002,6.730307611836324
2003-11-09,,6.99741973083175,6.730307611836324
2003-11-10,6.978228685883479,6.978228685883479,6.730307611836324
2003-11-11,6.941028094285466,6.941028094285466,6.730307611836324
2003-11-12,6.909741379310345,6.909741379310345,6.730307611836324
2003-11-13,6.812328767123288,6.812328767123288,6.730307611836324
2003-11-14,6.742201444963875,6.742201444963875,6.730307611836324
2003-11-15,,6.7351274616428665,6.730307611836324
2003-11-16,,6.728053478321857,6.730307611836324
2003-11-17,6.720979495000848,6.720979495000848,6.730307611836324
2003-11-18,6.724316522329768,6.724316522329768,6.730307611836324
2003-11-19,6.570696893366918,6.570696893366918,6.730307611836324
2003-11-20,6.593752624065832,6.593752624065832,6.730307611836324
2003-11-21,6.523237246827464,6.523237246827464,6.730307611836324
2003-11-22,,6.541387350601433,6.730307611836324
2003-11-23,,6.559537454375402,6.730307611836324
2003-11-24,6.57768755814937,6.57768755814937,6.730307611836324
2003-11-25,6.592129865714771,6.592129865714771,6.730307611836324
2003-11-26,6.493659113966857,6.493659113966857,6.730307611836324
2003-11-27,6.41875315073097,6.41875315073097,6.730307611836324
2003-11-28,6.4199599799899945,6.4199599799899945,6.730307611836324
2003-11-29,,6.412624400227403,6.730307611836324
2003-11-30,,6.405288820464813,6.730307611836324
2003-12-01,6.397953240702222,6.397953240702222,6.542979801380527
2003-12-02,6.394405010438414,6.394405010438414,6.542979801380527
2003-12-03,6.173111882333499,6.173111882333499,6.542979801380527
2003-12-04,6.183534868312075,6.183534868312075,6.542979801380527
2003-12-05,6.388351121039132,6.388351121039132,6.542979801380527
2003-12-06,,6.378014623061937,6.542979801380527
2003-12-07,,6.367678125084741,6.542979801380527
2003-12-08,6.357341627107546,6.357341627107546,6.542979801380527
2003-12-09,6.396802088432044,6.396802088432044,6.542979801380527
2003-12-10,6.414658060299044,6.414658060299044,6.542979801380527
2003-12-11,6.426027734471159,6.426027734471159,6.542979801380527
2003-12-12,6.408601273053697,6.408601273053697,6.542979801380527
2003-12-13,,6.406224778928684,6.542979801380527
2003-12-14,,6.403848284803671,6.542979801380527
2003-12-15,6.4014717906786585,6.4014717906786585,6.542979801380527
2003-12-16,6.309749574519815,6.309749574519815,6.542979801380527
2003-12-17,6.48934100672773,6.48934100672773,6.542979801380527
2003-12-18,6.652342175280174,6.652342175280174,6.542979801380527
2003-12-19,6.669753583507812,6.669753583507812,6.542979801380527
2003-12-20,,6.761418479295273,6.542979801380527
2003-12-21,,6.853083375082733,6.542979801380527
2003-12-22,6.9447482708701935,6.9447482708701935,6.542979801380527
2003-12-23,6.86604260813428,6.86604260813428,6.542979801380527
2003-12-24,6.831788506488274,6.831788506488274,6.542979801380527
2003-12-25,,6.806114059850992,6.542979801380527
2003-12-26,,6.78043961321371,6.542979801380527
2003-12-27,,6.754765166576428,6.542979801380527
2003-12-28,,6.729090719939147,6.542979801380527
2003-12-29,6.7034162733018645,6.7034162733018645,6.542979801380527
2003-12-30,6.5887483994878355,6.5887483994878355,6.542979801380527
2003-12-31,6.593507521773556,6.593507521773556,6.542979801380527
2004-01-01,,6.647889402564033,6.950345054131956
2004-01-02,6.702271283354511,6.702271283354511,6.950345054131956
2004-01-03,,6.586033953986887,6.950345054131956
2004-01-04,,6.4697966246192635,6.950345054131956
2004-01-05,6.35355929525164,6.35355929525164,6.950345054131956
2004-01-06,6.440263405456255,6.440263405456255,6.950345054131956
2004-01-07,6.574729868286142,6.574729868286142,6.950345054131956
2004-01-08,6.640256450846921,6.640256450846921,6.950345054131956
2004-01-09,6.770354086519588,6.770354086519588,6.950345054131956
2004-01-10,,6.764296966109202,6.950345054131956
2004-01-11,,6.758239845698817,6.950345054131956
2004-01-12,6.752182725288431,6.752182725288431,6.950345054131956
2004-01-13,6.983371244803514,6.983371244803514,6.950345054131956
2004-01-14,7.140088244563504,7.140088244563504,6.950345054131956
2004-01-15,7.160743965176097,7.160743965176097,6.950345054131956
2004-01-16,7.350916513247419,7.350916513247419,6.950345054131956
2004-01-17,,7.329286350300941,6.950345054131956
2004-01-18,,7.307656187354463,6.950345054131956
2004-01-19,7.2860260244079855,7.2860260244079855,6.950345054131956
2004-01-20,7.2868538608806634,7.2868538608806634,6.950345054131956
2004-01-21,7.109938922820655,7.109938922820655,6.950345054131956
2004-01-22,7.079701022816681,7.079701022816681,6.950345054131956
2004-01-23,7.13599117554365,7.13599117554365,6.950345054131956
2004-01-24,,7.169176356923069,6.950345054131956
2004-01-25,,7.202361538302488,6.950345054131956
2004-01-26,7.235546719681907,7.235546719681907,6.950345054131956
2004-01-27,7.12375169769114,7.12375169769114,6.950345054131956
2004-01-28,6.9833638462150756,6.9833638462150756,6.950345054131956
2004-01-29,7.027189605389799,7.027189605389799,6.950345054131956
2004-01-30,7.051518087855297,7.051518087855297,6.950345054131956
2004-01-31,,7.037341406134599,6.950345054131956
2004-02-01,,7.023164724413901,6.768844576133747
2004-02-02,7.008988042693203,7.008988042693203,6.768844576133747
2004-02-03,6.912276519666269,6.912276519666269,6.768844576133747
2004-02-04,6.939715745768125,6.939715745768125,6.768844576133747
2004-02-05,6.875069538265914,6.875069538265914,6.768844576133747
2004-02-06,7.067603160667253,7.067603160667253,6.768844576133747
2004-02-07,,7.039274180317407,6.768844576133747
2004-02-08,,7.01094519996756,6.768844576133747
2004-02-09,6.982616219617714,6.982616219617714,6.768844576133747
2004-02-10,6.893058602319022,6.893058602319022,6.768844576133747
2004-02-11,6.903548895899053,6.903548895899053,6.768844576133747
2004-02-12,6.665130448367442,6.665130448367442,6.768844576133747
2004-02-13,6.61376404494382,6.61376404494382,6.768844576133747
2004-02-14,,6.621587405312467,6.768844576133747
2004-02-15,,6.629410765681113,6.768844576133747
2004-02-16,6.63723412604976,6.63723412604976,6.768844576133747
2004-02-17,6.6447347954580795,6.6447347954580795,6.768844576133747
2004-02-18,6.554741110417966,6.554741110417966,6.768844576133747
2004-02-19,6.667164413706382,6.667164413706382,6.768844576133747
2004-02-20,6.689568032851615,6.689568032851615,6.768844576133747
2004-02-21,,6.686334159305657,6.768844576133747
2004-02-22,,6.683100285759699,6.768844576133747
2004-02-23,6.679866412213741,6.679866412213741,6.768844576133747
2004-02-24,6.663517268757443,6.663517268757443,6.768844576133747
2004-02-25,6.5972761105392355,6.5972761105392355,6.768844576133747
2004-02-26,6.660077145612344,6.660077145612344,6.768844576133747
2004-02-27,6.658479626348848,6.658479626348848,6.768844576133747
2004-02-28,,6.648908451102159,6.768844576133747
2004-02-29,,6.639337275855469,6.768844576133747
2004-03-01,6.62976610060878,6.62976610060878,6.636171046958997
2004-03-02,6.634655700693437,6.634655700693437,6.636171046958997
2004-03-03,6.910071646215927,6.910071646215927,6.636171046958997
2004-03-04,6.841195356878242,6.841195356878242,6.636171046958997
2004-03-05,6.819799868766404,6.819799868766404,6.636171046958997
2004-03-06,,6.7481087287405686,6.636171046958997
2004-03-07,,6.676417588714732,6.636171046958997
2004-03-08,6.604726448688896,6.604726448688896,6.636171046958997
2004-03-09,6.627295526251921,6.627295526251921,6.636171046958997
2004-03-10,6.580860232539231,6.580860232539231,6.636171046958997
2004-03-11,6.726582898172324,6.726582898172324,6.636171046958997
2004-03-12,6.759542296689824,6.759542296689824,6.636171046958997
2004-03-13,,6.747931819447123,6.636171046958997
2004-03-14,,6.736321342204422,6.636171046958997
2004-03-15,6.724710864961721,6.724710864961721,6.636171046958997
2004-03-16,6.681052631578946,6.681052631578946,6.636171046958997
2004-03-17,6.741000734633907,6.741000734633907,6.636171046958997
2004-03-18,6.679226816735992,6.679226816735992,6.636171046958997
2004-03-19,6.642498379779651,6.642498379779651,6.636171046958997
2004-03-20,,6.632951913727733,6.636171046958997
2004-03-21,,6.623405447675815,6.636171046958997
2004-03-22,6.613858981623896,6.613858981623896,6.636171046958997
2004-03-23,6.5342945584881065,6.5342945584881065,6.636171046958997
2004-03-24,6.5718268284683505,6.5718268284683505,6.636171046958997
2004-03-25,6.6109462578305305,6.6109462578305305,6.636171046958997
2004-03-26,6.59188367699006,6.59188367699006,6.636171046958997
2004-03-27,,6.532950783834821,6.636171046958997
2004-03-28,,6.474017890679582,6.636171046958997
2004-03-29,6.415084997524343,6.415084997524343,6.636171046958997
2004-03-30,6.244769016164766,6.244769016164766,6.636171046958997
2004-03-31,6.363547120418849,6.363547120418849,6.636171046958997
2004-04-01,6.353733766233766,6.353733766233766,6.547443496504724
2004-04-02,6.345023542782919,6.345023542782919,6.547443496504724
2004-04-03,,6.3715814606555226,6.547443496504724
2004-04-04,,6.398139378528127,6.547443496504724
2004-04-05,6.42469729640073,6.42469729640073,6.547443496504724
2004-04-06,6.464846980976013,6.464846980976013,6.547443496504724
2004-04-07,6.33650111561028,6.33650111561028,6.547443496504724
2004-04-08,6.334986772486772,6.334986772486772,6.547443496504724
2004-04-09,,6.350661651809877,6.547443496504724
2004-04-10,,6.366336531132982,6.547443496504724
2004-04-11,,6.382011410456086,6.547443496504724
2004-04-12,,6.397686289779191,6.547443496504724
2004-04-13,6.413361169102296,6.413361169102296,6.547443496504724
2004-04-14,6.554847366655485,6.554847366655485,6.547443496504724
2004-04-15,6.597632639355272,6.597632639355272,6.547443496504724
2004-04-16,6.534696614146832,6.534696614146832,6.547443496504724
2004-04-17,,6.509292927088699,6.547443496504724
2004-04-18,,6.483889240030567,6.547443496504724
2004-04-19,6.4584855529724345,6.4584855529724345,6.547443496504724
2004-04-20,6.542176756666107,6.542176756666107,6.547443496504724
2004-04-21,6.728540047313281,6.728540047313281,6.547443496504724
2004-04-22,6.838541227996295,6.838541227996295,6.547443496504724
2004-04-23,6.7397559949516195,6.7397559949516195,6.547443496504724
2004-04-24,,6.741504137269521,6.547443496504724
2004-04-25,,6.743252279587423,6.547443496504724
2004-04-26,6.745000421905324,6.745000421905324,6.547443496504724
2004-04-27,6.6804071674939,6.6804071674939,6.547443496504724
2004-04-28,6.801293356848912,6.801293356848912,6.547443496504724
2004-04-29,6.929646541518688,6.929646541518688,6.547443496504724
2004-04-30,6.85477525738679,6.85477525738679,6.547443496504724
2004-05-01,,6.878085203242941,6.783835047958211
2004-05-02,,6.901395149099091,6.783835047958211
2004-05-03,6.924705094955242,6.924705094955242,6.783835047958211
2004-05-04,6.8922974877705,6.8922974877705,6.783835047958211
2004-05-05,6.844796305459345,6.844796305459345,6.783835047958211
2004-05-06,6.842192142621326,6.842192142621326,6.783835047958211
2004-05-07,6.832353184792511,6.832353184792511,6.783835047958211
2004-05-08,,6.919336810351979,6.783835047958211
2004-05-09,,7.006320435911445,6.783835047958211
2004-05-10,7.093304061470913,7.093304061470913,6.783835047958211
2004-05-11,6.965435445611657,6.965435445611657,6.783835047958211
2004-05-12,6.839082398583115,6.839082398583115,6.783835047958211
2004-05-13,6.966336801150301,6.966336801150301,6.783835047958211
2004-05-14,6.914675478732419,6.914675478732419,6.783835047958211
2004-05-15,,6.860525286578495,6.783835047958211
2004-05-16,,6.806375094424572,6.783835047958211
2004-05-17,6.752224902270648,6.752224902270648,6.783835047958211
2004-05-18,6.765083868814154,6.765083868814154,6.783835047958211
2004-05-19,6.737342564017016,6.737342564017016,6.783835047958211
2004-05-20,6.797601073645363,6.797601073645363,6.783835047958211
2004-05-21,6.7446596292909975,6.7446596292909975,6.783835047958211
2004-05-22,,6.736273754643196,6.783835047958211
2004-05-23,,6.727887879995395,6.783835047958211
2004-05-24,6.719502005347593,6.719502005347593,6.783835047958211
2004-05-25,6.625714996269585,6.625714996269585,6.783835047958211
2004-05-26,6.603502395506361,6.603502395506361,6.783835047958211
2004-05-27,6.569502671598849,6.569502671598849,6.783835047958211
2004-05-28,6.511432304425936,6.511432304425936,6.783835047958211
2004-05-29,,6.5092064955669,6.783835047958211
2004-05-30,,6.5069806867078634,6.783835047958211
2004-05-31,6.5047548778488276,6.5047548778488276,6.783835047958211
2004-06-01,6.427438476003597,6.427438476003597,6.433042420628863
2004-06-02,6.436542847833171,6.436542847833171,6.433042420628863
2004-06-03,6.47472599378374,6.47472599378374,6.433042420628863
2004-06-04,6.44472670654757,6.44472670654757,6.433042420628863
2004-06-05,,6.456887101115324,6.433042420628863
2004-06-06,,6.469047495683078,6.433042420628863
2004-06-07,6.4812078902508325,6.4812078902508325,6.433042420628863
2004-06-08,6.528550512445094,6.528550512445094,6.433042420628863
2004-06-09,6.639302459488361,6.639302459488361,6.433042420628863
2004-06-10,6.65358446730833,6.65358446730833,6.433042420628863
2004-06-11,6.524987506246877,6.524987506246877,6.433042420628863
2004-06-12,,6.541836794848694,6.433042420628863
2004-06-13,,6.558686083450512,6.433042420628863
2004-06-14,6.57553537205233,6.57553537205233,6.433042420628863
2004-06-15,6.59596713965646,6.59596713965646,6.433042420628863
2004-06-16,6.526787195223089,6.526787195223089,6.433042420628863
2004-06-17,6.474968866749689,6.474968866749689,6.433042420628863
2004-06-18,6.478491944859658,6.478491944859658,6.433042420628863
2004-06-19,,6.437059359100626,6.433042420628863
2004-06-20,,6.395626773341594,6.433042420628863
2004-06-21,6.3541941875825625,6.3541941875825625,6.433042420628863
2004-06-22,6.305268381440741,6.305268381440741,6.433042420628863
2004-06-23,6.28857450153057,6.28857450153057,6.433042420628863
2004-06-24,6.310097343672662,6.310097343672662,6.433042420628863
2004-06-25,6.32237600922722,6.32237600922722,6.433042420628863
2004-06-26,,6.293172035858776,6.433042420628863
2004-06-27,,6.263968062490331,6.433042420628863
2004-06-28,6.234764089121887,6.234764089121887,6.433042420628863
2004-06-29,6.229764154819623,6.229764154819623,6.433042420628863
2004-06-30,6.267132867132867,6.267132867132867,6.433042420628863
2004-07-01,6.180391190006574,6.180391190006574,6.124379395176147
2004-07-02,6.2552683569311816,6.2552683569311816,6.124379395176147
2004-07-03,,6.217623566079121,6.124379395176147
2004-07-04,,6.1799787752270605,6.124379395176147
2004-07-05,6.142333984375,6.142333984375,6.124379395176147
2004-07-06,6.174750182793078,6.174750182793078,6.124379395176147
2004-07-07,6.174718782876102,6.174718782876102,6.124379395176147
2004-07-08,6.075720764496275,6.075720764496275,6.124379395176147
2004-07-09,6.072340769479469,6.072340769479469,6.124379395176147
2004-07-10,,6.074066764498776,6.124379395176147
2004-07-11,,6.075792759518081,6.124379395176147
2004-07-12,6.077518754537388,6.077518754537388,6.124379395176147
2004-07-13,6.079049466537342,6.079049466537342,6.124379395176147
2004-07-14,6.10839189080042,6.10839189080042,6.124379395176147
2004-07-15,6.088491999353483,6.088491999353483,6.124379395176147
2004-07-16,6.020076094875739,6.020076094875739,6.124379395176147
2004-07-17,,5.978310478547517,6.124379395176147
2004-07-18,,5.936544862219295,6.124379395176147
2004-07-19,5.894779245891073,5.894779245891073,6.124379395176147
2004-07-20,5.96608800968914,5.96608800968914,6.124379395176147
2004-07-21,6.010572543916721,6.010572543916721,6.124379395176147
2004-07-22,6.0542060645582,6.0542060645582,6.124379395176147
2004-07-23,6.19539004183414,6.19539004183414,6.124379395176147
2004-07-24,,6.187181291831985,6.124379395176147
2004-07-25,,6.17897254182983,6.124379395176147
2004-07-26,6.1707637918276745,6.1707637918276745,6.124379395176147
2004-07-27,6.2485207100591715,6.2485207100591715,6.124379395176147
2004-07-28,6.29474821339538,6.29474821339538,6.124379395176147
2004-07-29,6.253450856477633,6.253450856477633,6.124379395176147
2004-07-30,6.245867596976494,6.245867596976494,6.124379395176147
2004-07-31,,6.243850899021243,6.124379395176147
2004-08-01,,6.241834201065993,6.454627392508376
2004-08-02,6.239817503110743,6.239817503110743,6.454627392508376
2004-08-03,6.3277324904342045,6.3277324904342045,6.454627392508376
2004-08-04,6.299173829591923,6.299173829591923,6.454627392508376
2004-08-05,6.239661185849527,6.239661185849527,6.454627392508376
2004-08-06,6.254227453580902,6.254227453580902,6.454627392508376
2004-08-07,,6.205657092839352,6.454627392508376
2004-08-08,,6.157086732097801,6.454627392508376
2004-08-09,6.1085163713562505,6.1085163713562505,6.454627392508376
2004-08-10,6.141786790455249,6.141786790455249,6.454627392508376
2004-08-11,6.184010463500368,6.184010463500368,6.454627392508376
2004-08-12,6.213283289817232,6.213283289817232,6.454627392508376
2004-08-13,6.522219494230297,6.522219494230297,6.454627392508376
2004-08-14,,6.513259403978232,6.454627392508376
2004-08-15,,6.504299313726167,6.454627392508376
2004-08-16,6.495339223474102,6.495339223474102,6.454627392508376
2004-08-17,6.533554871129843,6.533554871129843,6.454627392508376
2004-08-18,6.5223420647149455,6.5223420647149455,6.454627392508376
2004-08-19,6.533457399465976,6.533457399465976,6.454627392508376
2004-08-20,6.585373789961766,6.585373789961766,6.454627392508376
2004-08-21,,6.605949873579952,6.454627392508376
2004-08-22,,6.626525957198139,6.454627392508376
2004-08-23,6.647102040816326,6.647102040816326,6.454627392508376
2004-08-24,6.688524590163934,6.688524590163934,6.454627392508376
2004-08-25,6.690340203625527,6.690340203625527,6.454627392508376
2004-08-26,6.6247107438016535,6.6247107438016535,6.454627392508376
2004-08-27,6.649565577161771,6.649565577161771,6.454627392508376
2004-08-28,,6.667956974520232,6.454627392508376
2004-08-29,,6.686348371878692,6.454627392508376
2004-08-30,6.704739769237153,6.704739769237153,6.454627392508376
2004-08-31,6.679052101395426,6.679052101395426,6.454627392508376
2004-09-01,6.625082182774491,6.625082182774491,6.5456680740470246
2004-09-02,6.5309727242852444,6.5309727242852444,6.5456680740470246
2004-09-03,6.601314168377824,6.601314168377824,6.5456680740470246
2004-09-04,,6.615053341423727,6.5456680740470246
2004-09-05,,6.62879251446963,6.5456680740470246
2004-09-06,6.642531687515533,6.642531687515533,6.5456680740470246
2004-09-07,6.64458978392251,6.64458978392251,6.5456680740470246
2004-09-08,6.692167123515242,6.692167123515242,6.5456680740470246
2004-09-09,6.662209826921499,6.662209826921499,6.5456680740470246
2004-09-10,6.674768802684345,6.674768802684345,6.5456680740470246
2004-09-11,,6.634437783025261,6.5456680740470246
2004-09-12,,6.594106763366177,6.5456680740470246
2004-09-13,6.553775743707093,6.553775743707093,6.5456680740470246
2004-09-14,6.533872681212715,6.533872681212715,6.5456680740470246
2004-09-15,6.552377839516262,6.552377839516262,6.5456680740470246
2004-09-16,6.563826287218292,6.563826287218292,6.5456680740470246
2004-09-17,6.5481942510850875,6.5481942510850875,6.5456680740470246
2004-09-18,,6.541251382248833,6.5456680740470246
2004-09-19,,6.53430851341258,6.5456680740470246
2004-09-20,6.527365644576326,6.527365644576326,6.5456680740470246
2004-09-21,6.4367057673509285,6.4367057673509285,6.5456680740470246
2004-09-22,6.533360555328706,6.533360555328706,6.5456680740470246
2004-09-23,6.487697929354446,6.487697929354446,6.5456680740470246
2004-09-24,6.428954423592493,6.428954423592493,6.5456680740470246
2004-09-25,,6.430330640699766,6.5456680740470246
2004-09-26,,6.43170685780704,6.5456680740470246
2004-09-27,6.433083074914313,6.433083074914313,6.5456680740470246
2004-09-28,6.399270368869072,6.399270368869072,6.5456680740470246
2004-09-29,6.457761908626146,6.457761908626146,6.5456680740470246
2004-09-30,6.4301716496091545,6.4301716496091545,6.5456680740470246
2004-10-01,6.479819544026424,6.479819544026424,6.3860816302584915
2004-10-02,,6.48255069696574,6.3860816302584915
2004-10-03,,6.485281849905057,6.3860816302584915
2004-10-04,6.488013002844373,6.488013002844373,6.3860816302584915
2004-10-05,6.545269830949286,6.545269830949286,6.3860816302584915
2004-10-06,6.5350105845953435,6.5350105845953435,6.3860816302584915
2004-10-07,6.599707340866596,6.599707340866596,6.3860816302584915
2004-10-08,6.626309378806333,6.626309378806333,6.3860816302584915
2004-10-09,,6.601636852924902,6.3860816302584915
2004-10-10,,6.576964327043471,6.3860816302584915
2004-10-11,6.55229180116204,6.55229180116204,6.3860816302584915
2004-10-12,6.544753086419753,6.544753086419753,6.3860816302584915
2004-10-13,6.592809977989729,6.592809977989729,6.3860816302584915
2004-10-14,6.567746626807788,6.567746626807788,6.3860816302584915
2004-10-15,6.4802642178185925,6.4802642178185925,6.3860816302584915
2004-10-16,,6.45384083443264,6.3860816302584915
2004-10-17,,6.427417451046687,6.3860816302584915
2004-10-18,6.400994067660735,6.400994067660735,6.3860816302584915
2004-10-19,6.3299224558318015,6.3299224558318015,6.3860816302584915
2004-10-20,6.2865766481334395,6.2865766481334395,6.3860816302584915
2004-10-21,6.234015548151674,6.234015548151674,6.3860816302584915
2004-10-22,6.1953831508805335,6.1953831508805335,6.3860816302584915
2004-10-23,,6.1845080918315505,6.3860816302584915
2004-10-24,,6.173633032782567,6.3860816302584915
2004-10-25,6.162757973733584,6.162757973733584,6.3860816302584915
2004-10-26,6.235215894868586,6.235215894868586,6.3860816302584915
2004-10-27,6.1677611006879305,6.1677611006879305,6.3860816302584915
2004-10-28,6.178034773031233,6.178034773031233,6.3860816302584915
2004-10-29,6.12522572034231,6.12522572034231,6.3860816302584915
2004-10-30,,6.126680131938278,6.3860816302584915
2004-10-31,,6.128134543534248,6.3860816302584915
